영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_03+2일,1.0,1.0,1.0,1.0,1.0,1.0,13.308064,1.0,1.0,1.0,1.0,1,1.0,1.0,3.324916,1.0,35.361576,1.0,1.0,23.004288,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,16.579273,5.5017276,7.835525,3.2830045,1.0,1.0,1.0,4.9145055,46.471977,6.4454155,1.0,23.365408,24.882345,1.0,1.0,1,1,1.0,1,2.0604007,1,1.5877985,12.239884,1.0,4.9587135,1.0,2.264282,1.0,1.0,1.0,1.0,1.0,5.903497,11.318935,18.965433,17.591795,14.30218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9242455,1.0,11.139782,1.0,3.624737,6.135077,1.0,1.0,1,1.0,22.078108,3.8228755,1.2519063,1.0,9.623591,1.0,1.0,164.56203,29.610344,3.5718153,1.0,1.0,2.7408745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9102507,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.139696,1.0,1.0,153.14082,8.519267,1.0,7.461624,1.0,1.0,24.706835,1.0,1.0,34.367863,3.9403946,1.0,1.0,9.150615,1.0,7.1502233,3.2618968,8.273655,1.0,1.0,11.067519,3.7913096,1.3094212,1.0,4.293448,1.0,2.2952044,1.0430342,3.5183647,2.568757,1.0,1.0,1.0,143.07693,84.08404,151.50276,38.13373,100.36603,163.463,99.20705,223.33919,143.0646,107.3105,157.83434,20.655895,165.42882
TEST_03+3일,1.0,1.0,1.7514564,1.0,1.0,1.0,6.9417415,1.0,1.3502799,1.0,1.0,1,1.0,1.7843426,6.5925655,1.0,1.0,1.0,1.0,3.280289,1.0,1.0,1.0,1,1.0,1.0,1.0,31.28222,13.4897785,3.8686652,5.156543,3.4865897,1.0,1.0,1.0,3.7344635,38.432888,6.589723,1.0,21.412859,17.864119,1.0,1.0,1,1,1.0,1,1.9100171,1,1.6427988,11.751003,1.0,4.7012095,1.0,2.283891,1.0,1.0520178,1.0,1.0,1.0,3.578866,8.265488,13.406728,14.491429,10.495133,1.0,1.0,1.2400419,2.1406329,1.0,1.9841169,1.0,1.0,1.0,4.064672,1.0,1.0,2.2902324,1.0,3.6663883,2.033679,1.0,1.0,1.0,1.0,1.0,1.5313808,1.7660223,3.3404734,4.692757,81.34079,1.0,2.9910524,4.630843,1.0,1.0,1,1.0,16.542738,2.882959,1.0008925,1.0,7.3477974,1.0,1.0,120.55184,14.817871,2.9239573,1.1916982,1.0,2.2694917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8691113,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.1491857,1.0,101.30024,130.3048,8.07801,1.0,5.725105,1.0,1.0,22.267183,1.0,1.0,28.931616,2.6726031,1.0,1.0,8.658254,1.0,5.738853,3.2376654,7.6161275,1.0,1.0,9.764647,3.3777401,1.0261644,1.0,3.771074,1.0,3.4036672,4.489901,4.070642,1.5156776,1.0,1.0,1.0956029,127.79448,64.26881,131.22798,28.648218,89.95059,126.03033,73.04559,223.42323,119.09299,100.421196,115.52444,18.99476,114.49366
TEST_03+4일,1.0,18.481348,2.267688,1.0,1.0,1.0,12.755942,1.0,2.01454,1.0,1.0,1,1.0,1.8218185,6.8968577,1.0,41.145733,1.0,1.0,25.013151,14.042923,1.0,1.0,1,1.0,1.0,1.0,2.75897,9.945496,3.589042,3.6281323,3.9326375,1.0,1.0,1.0,2.9075222,35.190945,6.4856424,1.2864813,24.91207,15.838189,1.0,1.0,1,1,1.0,1,2.3235247,1,1.789781,9.619407,1.0,4.5115047,1.0,2.481487,1.0,1.2367152,1.0,1.0,1.0,3.5621352,6.2064967,11.215745,13.233647,7.885485,1.0704714,1.0,1.430708,2.3408825,1.0,2.0554173,1.0,1.0,1.0,3.765221,1.0,1.0,2.22424,1.0,3.9741366,2.0222764,1.0,1.0,1.0,1.0,1.0,1.7443563,2.0295935,3.0492969,5.0476594,21.634254,1.0,2.7774687,4.556268,1.0,1.0,1,1.0,20.987577,2.6691055,1.0939275,1.0,6.339365,1.0,1.0,80.98039,11.356512,2.996319,1.463158,1.0,2.0612886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7286556,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.6392823,6.1059537,1.7456981,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.104717,1.0,75.51197,106.90986,7.521961,1.0,5.4712276,1.0,1.0,21.090265,1.0,1.0,25.813908,2.4143639,1.0,1.0,7.766126,1.0,5.6517234,3.2270837,5.5323124,1.0,1.0,9.62319,2.1297617,1.0,1.0,2.5040774,1.0,2.2533472,5.5443416,1.9340793,1.0,1.0,1.0,1.0,128.48969,60.496487,129.05882,24.735903,87.454185,112.88708,67.092766,224.04799,116.774574,95.98678,115.31965,18.706018,105.37072
TEST_03+5일,1.0,58.805813,2.881467,1.0,1.0,1.0,10.788569,1.0,1.6684979,1.0,1.0,1,1.0,1.6673206,8.0876665,1.0,73.799095,1.0,1.0,52.274883,9.483466,1.0,1.0,1,1.0,1.0,1.0,21.676432,13.406604,5.3080735,5.6125674,4.99598,1.0,1.0,1.0,3.51575,33.58736,7.488545,1.5363587,29.782797,23.8203,1.0558236,1.0,1,1,1.7489642,1,2.6410263,1,2.1243174,12.154717,1.0,6.028819,1.0,2.861243,1.0,1.2231213,1.0,1.0,1.0,6.0396,9.16632,13.651374,18.320004,11.119567,1.3054526,1.0,1.738484,2.9596071,1.0,2.536113,1.0,1.0,1.0,4.6715226,1.0,1.0,2.56753,1.0,4.8287663,2.5509691,1.045198,1.0,1.0,1.0,1.0,1.8538202,2.9013786,3.825287,6.15268,1.0,1.3143816,3.066682,7.366655,1.0,1.0,1,1.0,24.526276,3.3147,1.3098419,1.0,7.3321805,1.0,1.0,79.52354,13.226473,3.5343664,1.5620077,1.0,2.6260765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7962844,1.0,1.0,1.0,1.7330345,1.0,1,1,1,1.0,1.5451354,7.53504,1.3157037,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.2783127,1.0,100.175606,179.15605,8.819552,1.0,6.9870563,1.0,1.0,21.957153,1.0,1.0,30.64509,3.3577454,1.0,1.0,8.968798,1.0,7.307116,4.232587,6.8946633,1.0,1.0,11.569018,2.4358175,1.0,1.0,2.6857789,1.0,3.064871,8.669091,2.3108633,1.8634706,1.0,1.0,1.0,142.34204,68.33187,144.35796,40.34534,94.25593,132.95375,78.92019,223.1132,132.83365,110.89561,140.48604,25.042498,131.34904
TEST_03+6일,6.066685,1.0,7.9207497,3.824224,1.0,1.0,18.313982,1.0,3.1325963,1.0,1.0,1,1.0,3.5358765,12.339346,1.0,58.835346,1.0,1.0,43.97915,14.036284,1.0,1.0,1,1.0,1.0,1.0,82.37551,13.865106,5.2714,5.6490436,6.7076926,1.7402672,1.7916166,1.0,4.0552125,51.433205,9.538495,1.5671617,41.011692,22.948427,1.0,1.0,1,1,2.597508,1,3.5327747,1,3.146705,16.62807,1.0,7.812778,1.0,4.2227807,1.0,1.6390857,1.0,1.0,1.0,9.096789,10.898225,17.63808,19.740114,13.610183,2.6192098,1.0,1.6692909,4.0475826,1.0,2.8977137,1.0,1.0,1.0,5.904919,1.0,1.0,3.2049174,1.0,5.493185,3.1612318,1.4817058,1.0,1.0,1.8270866,1.286158,2.756395,3.4815538,4.712658,7.771912,45.62534,1.5737637,4.7384396,10.248694,1.0,1.0,1,1.0,30.29701,7.0128236,1.9806291,1.0,8.317111,1.0,1.0,90.89351,20.810349,5.4454646,3.8115962,1.0,3.2787192,1.0,1.3648959,1.0,1.0,1.0,1.7127653,1.0368506,4.1773496,1.0,1.0,1.0,1.1151029,1.0,1,1,1,1.0,1.0,5.759998,1.0,1,17.172834,4.0601687,3.0515358,5.683455,1.9928845,1.4899141,2.874615,8.770337,1.1062778,1.5486866,4.244141,1.2966708,9.284059,1.0,115.662544,120.05257,12.721465,1.0,9.345281,1.0,1.0,27.133005,1.0,1.0,33.57133,7.1331477,1.0,1.0,11.461704,1.0,8.143038,4.433601,10.692683,1.0,1.0,14.336022,8.936683,5.971125,1.0,9.685062,1.0,11.048356,19.856804,14.834762,5.5467467,1.9719876,2.506703,4.6973658,149.15498,77.17154,152.36024,46.511215,94.7324,157.68066,96.42609,225.07054,151.83978,108.85423,179.78102,26.377588,165.53304
TEST_03+7일,9.518213,1.0,12.750798,7.789487,1.0,2.157683,9.482462,1.0,4.9093394,1.0,1.0,1,1.24925,4.154669,13.905608,1.180359,12.253028,1.0,1.0,11.32572,2.131335,1.0,1.0,1,1.0,1.0,1.0,41.922382,15.759379,6.783279,7.5945063,7.2834535,2.8165352,2.1569166,1.0,5.953588,64.63692,10.652919,1.6158198,45.296627,29.255781,1.2095678,1.0,1,1,3.3504908,1,3.6703422,1,3.914065,18.902853,1.3540128,8.235168,1.0,5.30206,1.6135727,2.0989752,1.2225112,1.504013,1.0,13.560284,14.670445,23.26518,19.466875,15.395359,3.3811336,1.0,1.9829704,4.1409135,1.0,3.5030375,1.0,1.5501643,1.0,6.5520687,1.6669182,1.0,3.7528481,1.0,6.2039537,4.1515813,1.8929391,1.0,1.0,2.3667471,1.7656194,3.3507094,3.8052387,5.5133376,8.644895,1.0,2.3484223,5.279714,11.700989,1.0390073,1.7006742,1,1.1882981,10.892612,11.181843,2.463239,1.5454968,9.64982,1.0,179.99535,1.0,33.87883,6.8113413,4.7293,1.2933358,4.1179523,1.3196024,2.1863596,1.147525,1.692895,1.6043955,2.3818367,1.7940305,4.8327775,1.9086629,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,5.199885,4.5274873,5.579109,2.4674742,2.0193284,3.2523773,10.176392,2.033801,2.702215,5.3358645,2.2003484,12.785867,1.0,1.0,1.0,14.744088,1.0,11.958997,1.0,1.0,29.494219,1.0,1.0,34.213696,12.352861,1.0,1.0,15.438195,2.4832122,9.1613,4.9921355,14.085834,1.0,1.0,16.61255,15.935257,12.754586,1.0,20.871695,3.2127864,14.856632,33.851295,23.083834,9.924833,5.3331695,4.597258,9.143629,152.53719,83.047585,156.12877,49.521458,101.32691,157.99812,103.71174,225.10701,155.53654,94.16729,157.19556,24.583487,170.89513
TEST_04+1일,2.0012414,1.0,4.3603134,2.3964865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7.6762867,2.61047,2.2859156,1.8984147,1.1126698,1.0,1.0,2.4392087,27.556059,3.4196336,1.2866617,25.091684,12.569,1.0,1.0,1,1,1.0,1,1.7448739,1,1.4485084,9.72835,1.0,4.921479,1.0,2.2941282,1.0,1.0,1.0,1.0,1.0,6.0315433,7.6195107,11.564555,7.8274026,6.114654,1.0,1.0,1.0,1.337895,1.0,1.1941184,1.0,1.0,1.0,2.0811198,1.0,1.0,1.0,1.0,1.2849938,1.0,1.0,1.0,1.0,1.0,1.0,1.6735598,1.4472741,1.8715554,2.5127585,1.0,1.4262524,2.4847815,5.5505986,1.0,1.0,1,1.0,21.047016,4.77356,1.2871143,1.0,3.605536,1.0,193.04977,1.0,30.302095,3.048574,2.6779323,1.0,1.7059325,1.0,1.0754918,1.0,1.0,1.0,1.0,1.3897547,2.388103,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6552577,1.0,1.0,1.0,6.3890543,1.0,5.3108196,1.0,1.0,13.869718,1.0,1.0,10.320138,4.1543975,1.0,1.0,5.2619615,1.0,3.7394,2.0975213,4.998773,1.0,1.0,5.0086174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEST_04+2일,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3.0112283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.867062,1.0,1.0,8.897858,2.9902031,1.0,1.0,1,1,1.0,1,1.0,1,1.0,6.6158967,1.0,3.1144788,1.0,1.1323813,1.0,1.0,1.0,1.0,1.0,1.0,2.6456087,4.5780087,4.2376304,3.0813658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0589505,1.0,1.0,1,1.0,7.6620893,1.0,1.0,1.0,1.0,1.0,1.0,64.962395,13.158282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.074663,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.842388,1.0,2.3408568,1.0,1.0,5.3986983,1.0,1.0,3.7662823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7629468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEST_04+3일,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.8083404,2.7283962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.549209,1.0,1.0,7.4997067,2.2337103,1.0,1.0,1,1,1.0,1,1.0,1,1.0,6.400006,1.0,3.1660404,1.0,1.2658201,1.0,1.0,1.0,1.0,1.0,1.0,1.6549796,2.9608579,3.782777,2.4354854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1369396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0295514,1.0,1.0,1.0,1.0,1.4018861,1.0,1.0,1,1.0,7.075599,1.3600937,1.0,1.0,1.0,1.0,1.0,36.677315,5.760735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0497109,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.314415,3.2278264,1.0,1.9343878,1.0,1.0,5.185312,1.0,1.0,3.5733192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1616652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEST_04+4일,1.0,1.0,1.0,1.0,1.0,1.0,3.6664066,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,15.703013,1.0,1.0,35.28312,7.3457265,1.0,1.0,1,1.0,1.0,1.0,12.661329,2.626928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.35743,1.5441159,1.0,8.537253,2.7432077,1.0,1.0,1,1,1.0,1,1.0,1,1.0,6.2729363,1.0,3.5888321,1.0,1.4840008,1.0,1.0,1.0,1.0,1.0,1.0,1.5798134,2.3364723,3.647986,2.4464552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4619204,1.0,1.0,1.0,1.0,1.1221973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1564935,1.6663369,1.8924919,1.0,1.0,2.1422276,1.0,1.0,1,1.0,8.504012,1.5636703,1.0,1.0,1.0,1.0,1.0,32.221897,4.2390733,1.1210247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0917996,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.9980603,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03008,1.0,1.0,66.16804,3.5084867,1.0,1.9338118,1.0,1.0,6.024245,1.0,1.0,4.008941,1.0,1.0,1.0,1.119824,1.0,1.0,1.0,3.016756,1.0,1.0,1.8118364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEST_04+5일,1.0,22.452087,1.0,1.0,1.0,1.0,10.8064,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,72.09382,1.0,1.0,73.10453,17.40803,1.0,1.0,1,1.0,1.0,1.0,8.421876,2.3186069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.987405,1.7427938,1.0,10.474297,3.1313155,1.0,1.0,1,1,1.0,1,1.0,1,1.0,6.7835164,1.0,3.718764,1.0,1.4647629,1.0,1.0,1.0,1.0,1.0,1.0856522,1.5981712,2.3197606,3.771894,2.5582488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4248329,1.0,1.0,1.0,1.0,1.1440849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2301328,1.7044239,1.0,1.0,1.0,2.8089855,1.0,1.0,1,1.0,10.653697,2.0306933,1.0,1.0,1.0,1.0,1.0,36.91113,4.784614,1.2667536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.208665,1.0,1.0,50.719357,1.0,1.0,1,1,1,1.0,1.0,3.0042303,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.68973,3.8337827,1.0,2.02019,1.0,1.0,6.59537,1.0,1.0,4.6678767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8143852,1.0,1.0,1.7378306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEST_04+6일,1.0,18.99457,2.1888494,1.6139326,1.0,1.0,11.428832,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,62.82581,1.0,1.0,51.1806,17.046461,1.0,1.0,1,1.0,1.0,1.0,84.31728,2.624666,1.255931,1.0,2.4668663,1.0,1.0,1.0,1.0481558,13.767444,3.7861502,1.0,19.014406,4.120146,1.0,1.0,1,1,1.2610418,1,1.7470574,1,1.4721574,8.864483,1.0,4.342298,1.0,2.1835108,1.0,1.0,1.0,1.0,1.0,3.5679405,2.3754718,3.4589937,5.1631036,3.1615543,1.0,1.0,1.0,1.5866866,1.0,1.0,1.0,1.0,1.0,1.8175163,1.0,1.0,1.0,1.0,1.6451777,1.0,1.0,1.0,1.0,1.0,1.0,1.4190742,1.0409551,1.4401487,1.9925716,1.0,1.0,1.9416933,6.034065,1.0,1.0,1,1.0,14.78227,4.5578866,1.0192246,1.0,2.5011985,1.0,1.0,55.294254,9.087119,2.5601795,2.9733558,1.0,1.2450745,1.0,1.0,1.0,1.0,1.0,1.0,1.0797594,2.1882813,1.0,1.0,7.0332026,1.0,1.0,1,1,1,1.0,1.0,1.2293471,1.0,1,8.776209,2.0898824,1.2313682,3.6383045,1.9607638,1.0,1.0859938,3.9195592,1.0,1.0,1.6834282,1.0,2.0393076,1.0,104.31118,60.709976,5.03739,1.0,3.3267848,1.0,1.0,9.692952,1.0,1.0,7.055389,1.7045876,1.0,1.0,2.4527261,1.0,2.0436363,1.6089219,4.468802,1.0,1.0,3.351717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
