date_ordinal,date,store,menu,store_menu,menu_cluster,menu_cluster_label,pattern_group,pattern_group_label,sales,dow,month,quarter,is_month_start,is_month_end,season,sin_doy,cos_doy,sin_dow,cos_dow,is_weekend,is_holiday,day_type,_off_run_id,off_run_pos,is_peak_data
738606,2023-03-27,담하,느린마을 막걸리,담하_느린마을 막걸리,3,Seasonal-Peak,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,느티나무 셀프BBQ,허브솔트,느티나무 셀프BBQ_허브솔트,1,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,화담숲주막,스프라이트,화담숲주막_스프라이트,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,담하,봉평메밀 물냉면,담하_봉평메밀 물냉면,3,Seasonal-Peak,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,느티나무 셀프BBQ,육개장 사발면,느티나무 셀프BBQ_육개장 사발면,1,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,느티나무 셀프BBQ,"대여료 90,000원","느티나무 셀프BBQ_대여료 90,000원",1,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,화담숲카페,아메리카노 HOT,화담숲카페_아메리카노 HOT,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,미라시아,콥 샐러드,미라시아_콥 샐러드,1,Weekday-Steady,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,라그로타,해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스튜 파스타,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,카페테리아,아메리카노(ICE),카페테리아_아메리카노(ICE),3,Seasonal-Peak,1,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,화담숲주막,참살이 막걸리,화담숲주막_참살이 막걸리,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,담하,한우 우거지 국밥,담하_한우 우거지 국밥,3,Seasonal-Peak,3,Weekend-Heavy,5,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,미라시아,애플망고 에이드,미라시아_애플망고 에이드,3,Seasonal-Peak,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,카페테리아,짬뽕,카페테리아_짬뽕,3,Seasonal-Peak,1,Seasonal-Peak,1,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,느티나무 셀프BBQ,1인 수저세트,느티나무 셀프BBQ_1인 수저세트,1,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,미라시아,글라스와인 (레드),미라시아_글라스와인 (레드),1,Weekday-Steady,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,담하,(후식) 된장찌개,담하_(후식) 된장찌개,3,Seasonal-Peak,3,Weekend-Heavy,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,연회장,Regular Coffee,연회장_Regular Coffee,0,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,연회장,OPUS 2,연회장_OPUS 2,0,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,느티나무 셀프BBQ,참이슬 (단체),느티나무 셀프BBQ_참이슬 (단체),0,Weekday-Steady,0,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738606,2023-03-27,포레스트릿,카페라떼(ICE),포레스트릿_카페라떼(ICE),3,Seasonal-Peak,1,Seasonal-Peak,0,0,3,1,0,0,0,0.995827,0.091260724,0.0,1.0,0,0,1,0,0,0
738607,2023-03-28,라그로타,Gls.Sileni,라그로타_Gls.Sileni,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,Cookie Platter,연회장_Cookie Platter,0,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,Open Food,라그로타_Open Food,0,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,메밀면 사리,담하_메밀면 사리,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,브런치(대인) 주중,미라시아_브런치(대인) 주중,0,Weekday-Steady,3,Weekend-Heavy,2,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,공깃밥(추가),카페테리아_공깃밥(추가),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,스프라이트,미라시아_스프라이트,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,일회용 소주컵,느티나무 셀프BBQ_일회용 소주컵,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,자몽리치에이드,라그로타_자몽리치에이드,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,보일링 랍스타 플래터(덜매운맛),미라시아_보일링 랍스타 플래터(덜매운맛),1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,쌈야채세트,느티나무 셀프BBQ_쌈야채세트,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,왕갈비치킨,연회장_왕갈비치킨,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,카스 병(단체),느티나무 셀프BBQ_카스 병(단체),0,Weekday-Steady,0,Seasonal-Peak,36,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,새우튀김 우동,카페테리아_새우튀김 우동,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,더덕 한우 지짐,담하_더덕 한우 지짐,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,BBQ55(단체),느티나무 셀프BBQ_BBQ55(단체),0,Weekday-Steady,0,Seasonal-Peak,68,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲주막,느린마을 막걸리,화담숲주막_느린마을 막걸리,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,골뱅이무침,연회장_골뱅이무침,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,빵 추가 (1인),라그로타_빵 추가 (1인),1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲카페,현미뻥스크림,화담숲카페_현미뻥스크림,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,글라스와인 (레드),미라시아_글라스와인 (레드),1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,마라샹궈,연회장_마라샹궈,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲주막,병천순대,화담숲주막_병천순대,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,아메리카노(ICE),포레스트릿_아메리카노(ICE),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,룸 이용료,담하_룸 이용료,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 14cm,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,페스츄리 소시지,포레스트릿_페스츄리 소시지,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,한우 떡갈비 정식,담하_한우 떡갈비 정식,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,갱시기,담하_갱시기,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,아메리카노(HOT),포레스트릿_아메리카노(HOT),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,라면사리,담하_라면사리,0,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,(단체) 황태해장국 3/27까지,담하_(단체) 황태해장국 3/27까지,0,Weekday-Steady,3,Weekend-Heavy,17,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,담하 한우 불고기 정식,담하_담하 한우 불고기 정식,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,아메리카노(HOT),카페테리아_아메리카노(HOT),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,코카콜라,미라시아_코카콜라,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,약 고추장 돌솥비빔밥,카페테리아_약 고추장 돌솥비빔밥,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,수제 등심 돈까스,카페테리아_수제 등심 돈까스,3,Seasonal-Peak,1,Seasonal-Peak,1,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,(정식) 된장찌개,담하_(정식) 된장찌개,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,참이슬,담하_참이슬,3,Seasonal-Peak,3,Weekend-Heavy,1,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,문막 복분자 칵테일,담하_문막 복분자 칵테일,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,진사골 설렁탕,카페테리아_진사골 설렁탕,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,핑크레몬에이드,미라시아_핑크레몬에이드,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,카페라떼(HOT),카페테리아_카페라떼(HOT),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,카스,담하_카스,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,하이네켄(생),라그로타_하이네켄(생),1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲카페,메밀미숫가루,화담숲카페_메밀미숫가루,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,"본삼겹 (단품,실내)","느티나무 셀프BBQ_본삼겹 (단품,실내)",1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,카페라떼(HOT),포레스트릿_카페라떼(HOT),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,스프라이트,라그로타_스프라이트,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,스프라이트,담하_스프라이트,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲주막,찹쌀식혜,화담숲주막_찹쌀식혜,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,코카콜라(제로),미라시아_코카콜라(제로),1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,꼬막 비빔밥,담하_꼬막 비빔밥,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,치즈돈까스,카페테리아_치즈돈까스,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,느린마을 막걸리,담하_느린마을 막걸리,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,Regular Coffee,연회장_Regular Coffee,0,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,스텔라(무제한),미라시아_스텔라(무제한),3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,생목살 김치찌개,담하_생목살 김치찌개,3,Seasonal-Peak,3,Weekend-Heavy,3,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,공깃밥,미라시아_공깃밥,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,파스타면 추가(150g),미라시아_파스타면 추가(150g),1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,버섯 크림 리조또,라그로타_버섯 크림 리조또,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲카페,아메리카노 HOT,화담숲카페_아메리카노 HOT,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,Grand Ballroom,연회장_Grand Ballroom,0,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,떡볶이,포레스트릿_떡볶이,2,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,Conference M1,연회장_Conference M1,0,Weekday-Steady,0,Seasonal-Peak,1,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,콥 샐러드,미라시아_콥 샐러드,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,친환경 접시 23cm,느티나무 셀프BBQ_친환경 접시 23cm,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,한우 차돌박이 된장찌개,담하_한우 차돌박이 된장찌개,3,Seasonal-Peak,3,Weekend-Heavy,2,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,처음처럼,담하_처음처럼,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,(후식) 된장찌개,담하_(후식) 된장찌개,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,"대여료 30,000원","느티나무 셀프BBQ_대여료 30,000원",1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲카페,카페라떼 ICE,화담숲카페_카페라떼 ICE,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,짜장밥,카페테리아_짜장밥,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,Gls.미션 서드,라그로타_Gls.미션 서드,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스튜 파스타,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,포레스트릿,생수,포레스트릿_생수,2,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,주먹밥 (2ea),연회장_주먹밥 (2ea),1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,아메리카노(ICE),카페테리아_아메리카노(ICE),3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,콜라,라그로타_콜라,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,명인안동소주,담하_명인안동소주,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,"대여료 90,000원","느티나무 셀프BBQ_대여료 90,000원",1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,얼그레이 하이볼,미라시아_얼그레이 하이볼,3,Seasonal-Peak,3,Weekend-Heavy,1,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,매콤 무뼈닭발&계란찜,연회장_매콤 무뼈닭발&계란찜,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,복숭아 아이스티,카페테리아_복숭아 아이스티,3,Seasonal-Peak,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,(정식) 비빔냉면,담하_(정식) 비빔냉면,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,1인 수저세트,느티나무 셀프BBQ_1인 수저세트,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,허브솔트,느티나무 셀프BBQ_허브솔트,1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,돈목살 김치찌개 (밥포함),연회장_돈목살 김치찌개 (밥포함),1,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,카페테리아,오픈푸드,카페테리아_오픈푸드,0,Weekday-Steady,1,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,오븐구이 윙과 킬바사소세지,미라시아_오븐구이 윙과 킬바사소세지,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,화담숲주막,스프라이트,화담숲주막_스프라이트,3,Seasonal-Peak,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,테라,담하_테라,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,라그로타,미션 서드 카베르네 쉬라,라그로타_미션 서드 카베르네 쉬라,1,Weekday-Steady,2,Weekend+Holiday Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,연회장,OPUS 2,연회장_OPUS 2,0,Weekday-Steady,0,Seasonal-Peak,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,미라시아,쉬림프 투움바 파스타,미라시아_쉬림프 투움바 파스타,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,하동 매실 칵테일,담하_하동 매실 칵테일,1,Weekday-Steady,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
738607,2023-03-28,담하,(정식) 물냉면,담하_(정식) 물냉면 ,3,Seasonal-Peak,3,Weekend-Heavy,0,1,3,1,0,0,0,0.99724954,0.07411742,0.7818315,0.6234898,0,0,1,0,0,0
